📄 AddBos: 255
📄 BosId: 128000 (<｜begin▁of▁sentence｜>)
📄 EosId: 128001 (<｜end▁of▁sentence｜>) 128001 (<｜end▁of▁sentence｜>) 
📄 RegularVocabSize: 128000
📄 SpecialVocabSize: 256
💡 Arch: Llama
💡 HiddenAct: Silu
💡 Dim: 4096
💡 HeadDim: 128
💡 QDim: 4096
💡 KvDim: 1024
💡 HiddenDim: 14336
💡 VocabSize: 128256
💡 nLayers: 32
💡 nHeads: 32
💡 nKvHeads: 8
💡 OrigSeqLen: 131072
💡 SeqLen: 8192
💡 NormEpsilon: 0.000010
💡 RopeType: Llama3.1
💡 RopeTheta: 500000
💡 RopeScaling: f=8.0, l=1.0, h=4.0, o=8192
📀 RequiredMemory: 3588 MB
⭕ Socket[0]: connecting to 192.168.1.77:9998 worker
⭕ Socket[0]: connected
⭕ Socket[1]: connecting to 192.168.1.75:9998 worker
⭕ Socket[1]: connected
⭕ Socket[2]: connecting to 192.168.1.76:9998 worker
⭕ Socket[2]: connected
⭕ Network is initialized
🧠 CPU: neon fp16
💿 Loading weights...
💿 Loaded 12/32
💿 Loaded 13/32
💿 Loaded 14/32
💿 Loaded 15/32
💿 Loaded 16/32
💿 Loaded 17/32
💿 Loaded 18/32
💿 Loaded 19/32
💿 Loaded 20/32
💿 Loaded 21/32
💿 Loaded 22/32
💿 Loaded 23/32
💿 Loaded 24/32
💿 Loaded 25/32
💿 Loaded 26/32
💿 Loaded 27/32
💿 Loaded 28/32
💿 Loaded 29/32
💿 Loaded 30/32
💿 Loaded 31/32
💿 Loaded 32/32
💿 Weights loaded
🚁 Network is in non-blocking mode
Prove rigorously that there are infinitely many prime numbers. Then present and fully explain three distinct proofs (Euclid's, Euler's analytic proof, and a topological proof), comparing their assumptions and elegance.
🔷️ Eval 2968 ms Sync  457 ms | Sent 27648 kB Recv 38136 kB | (32 tokens)
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  120 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  N
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  120 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  divisible
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  by
🔶 Pred  120 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  some
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  prime
🔶 Pred  185 ms Sync   62 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  145 ms Sync   40 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  121 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  198 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  121 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  list
🔶 Pred  123 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  Then
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  120 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  135 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  divides
🔶 Pred  120 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  N
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  165 ms Sync   40 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  141 ms Sync   44 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  139 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  122 ms Sync   59 ms | Sent   864 kB Recv  1191 kB |  divides
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  122 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | p
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ₁
🔶 Pred  122 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  122 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ₂
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  ...
🔶 Pred  121 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  122 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  121 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ₙ
🔶 Pred  122 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  +
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  185 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | ).


🔶 Pred  167 ms Sync   76 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  138 ms Sync   46 ms | Sent   864 kB Recv  1191 kB |  But
🔶 Pred  121 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  since
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  121 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  121 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  122 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  one
🔶 Pred  120 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  120 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  120 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  primes
🔶 Pred  122 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  123 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  product
🔶 Pred  121 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  138 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  151 ms Sync   72 ms | Sent   864 kB Recv  1191 kB |  divides
🔶 Pred  123 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  140 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | ₁
🔶 Pred  121 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  120 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ₂
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  ...
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  160 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ₙ
🔶 Pred  156 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  122 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  because
🔶 Pred  121 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  123 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  129 ms Sync   54 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  140 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  144 ms Sync  129 ms | Sent   864 kB Recv  1191 kB |  one
🔶 Pred  133 ms Sync   55 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  factors
🔶 Pred  121 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 6
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  122 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  Therefore
🔶 Pred  121 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  122 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  122 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  divides
🔶 Pred  121 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | p
🔶 Pred  123 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ₁
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  162 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | ₂
🔶 Pred  144 ms Sync   44 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  141 ms Sync   33 ms | Sent   864 kB Recv  1191 kB |  ...
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  171 ms Sync   12 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  161 ms Sync   13 ms | Sent   864 kB Recv  1191 kB | ₙ
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  +
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  121 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | )
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  121 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  124 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  123 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  divides
🔶 Pred  121 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  122 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | p
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ₁
🔶 Pred  177 ms Sync   85 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  140 ms Sync   47 ms | Sent   864 kB Recv  1191 kB | ₂
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  ...
🔶 Pred  124 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  ×
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  124 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ₙ
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ).
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  Hence
🔶 Pred  122 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  122 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  123 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  124 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  divides
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  123 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  difference
🔶 Pred  207 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  184 ms Sync   57 ms | Sent   864 kB Recv  1191 kB |  which
🔶 Pred  122 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  137 ms Sync   40 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 7
🔶 Pred  124 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  122 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  This
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  124 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  126 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  contradiction
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  because
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  no
🔶 Pred  125 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  prime
🔶 Pred  124 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  number
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  divide
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  123 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  177 ms Sync   85 ms | Sent   864 kB Recv  1191 kB | 8
🔶 Pred  123 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  145 ms Sync   35 ms | Sent   864 kB Recv  1191 kB |  Therefore
🔶 Pred  122 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  122 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  our
🔶 Pred  121 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  assumption
🔶 Pred  123 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  N
🔶 Pred  123 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  divisible
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  by
🔶 Pred  160 ms Sync   34 ms | Sent   864 kB Recv  1191 kB |  some
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  123 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ᵢ
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  122 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  122 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  list
🔶 Pred  165 ms Sync   88 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  122 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  false
🔶 Pred  136 ms Sync   48 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  124 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 9
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  Hence
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  N
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  122 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  not
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  divisible
🔶 Pred  122 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  by
🔶 Pred  123 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  any
🔶 Pred  124 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  124 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  122 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  primes
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ₁
🔶 Pred  122 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  187 ms Sync   66 ms | Sent   864 kB Recv  1191 kB | ₂
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  132 ms Sync   65 ms | Sent   864 kB Recv  1191 kB |  ...,
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  174 ms Sync   34 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  196 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ₙ
🔶 Pred  124 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  124 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 10
🔶 Pred  123 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  123 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  Since
🔶 Pred  123 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  N
🔶 Pred  124 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  125 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  greater
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  than
🔶 Pred  123 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  122 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  122 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ₙ
🔶 Pred  123 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  122 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | because
🔶 Pred  184 ms Sync   69 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred  124 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  added
🔶 Pred  145 ms Sync   38 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  124 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  123 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  product
🔶 Pred  123 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ),
🔶 Pred  122 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  N
🔶 Pred  124 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  must
🔶 Pred  123 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  either
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  124 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  prime
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  number
🔶 Pred  126 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  itself
🔶 Pred  122 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  or
🔶 Pred  123 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  154 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  211 ms Sync   56 ms | Sent   864 kB Recv  1191 kB |  prime
🔶 Pred  139 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  factor
🔶 Pred  138 ms Sync   50 ms | Sent   864 kB Recv  1191 kB |  greater
🔶 Pred  125 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  than
🔶 Pred  124 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  125 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  125 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ₙ
🔶 Pred  126 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 11
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  In
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  either
🔶 Pred  125 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  case
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  126 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  127 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  prime
🔶 Pred  126 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  number
🔶 Pred  125 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  not
🔶 Pred  190 ms Sync   71 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  our
🔶 Pred  144 ms Sync   46 ms | Sent   864 kB Recv  1191 kB |  original
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  list
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  which
🔶 Pred  126 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  contrad
🔶 Pred  126 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | icts
🔶 Pred  128 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  our
🔶 Pred  124 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  initial
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  assumption
🔶 Pred  176 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  196 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  126 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ₁
🔶 Pred  124 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  125 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  124 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | ₂
🔶 Pred  124 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  137 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  ...,
🔶 Pred  150 ms Sync   84 ms | Sent   864 kB Recv  1191 kB |  p
🔶 Pred  125 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ~
🔶 Pred  149 ms Sync   53 ms | Sent   864 kB Recv  1191 kB | ₙ
🔶 Pred  123 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  were
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  125 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  primes
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  124 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | 12
🔶 Pred  125 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  Therefore
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  there
🔶 Pred  124 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  must
🔶 Pred  126 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  infinitely
🔶 Pred  125 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  many
🔶 Pred  125 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  prime
🔶 Pred  126 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  numbers
🔶 Pred  178 ms Sync   44 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  173 ms Sync   60 ms | Sent   864 kB Recv  1191 kB | That
🔶 Pred  139 ms Sync   46 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  126 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  Eu
🔶 Pred  143 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | clid
🔶 Pred  238 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  126 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  proof
