📄 AddBos: 255
📄 BosId: 128000 (<｜begin▁of▁sentence｜>)
📄 EosId: 128001 (<｜end▁of▁sentence｜>) 128001 (<｜end▁of▁sentence｜>) 
📄 RegularVocabSize: 128000
📄 SpecialVocabSize: 256
💡 Arch: Llama
💡 HiddenAct: Silu
💡 Dim: 4096
💡 HeadDim: 128
💡 QDim: 4096
💡 KvDim: 1024
💡 HiddenDim: 14336
💡 VocabSize: 128256
💡 nLayers: 32
💡 nHeads: 32
💡 nKvHeads: 8
💡 OrigSeqLen: 131072
💡 SeqLen: 4096
💡 NormEpsilon: 0.000010
💡 RopeType: Llama3.1
💡 RopeTheta: 500000
💡 RopeScaling: f=8.0, l=1.0, h=4.0, o=8192
📀 RequiredMemory: 3312 MB
⭕ Socket[0]: connecting to 192.168.1.77:9998 worker
⭕ Socket[0]: connected
⭕ Socket[1]: connecting to 192.168.1.75:9998 worker
⭕ Socket[1]: connected
⭕ Socket[2]: connecting to 192.168.1.76:9998 worker
⭕ Socket[2]: connected
⭕ Network is initialized
🧠 CPU: neon fp16
💿 Loading weights...
💿 Loaded 12/32
💿 Loaded 13/32
💿 Loaded 14/32
💿 Loaded 15/32
💿 Loaded 16/32
💿 Loaded 17/32
💿 Loaded 18/32
💿 Loaded 19/32
💿 Loaded 20/32
💿 Loaded 21/32
💿 Loaded 22/32
💿 Loaded 23/32
💿 Loaded 24/32
💿 Loaded 25/32
💿 Loaded 26/32
💿 Loaded 27/32
💿 Loaded 28/32
💿 Loaded 29/32
💿 Loaded 30/32
💿 Loaded 31/32
💿 Loaded 32/32
💿 Weights loaded
🚁 Network is in non-blocking mode
Explain in exhaustive detail, step by step, how distributed tensor-parallel inference of a transformer works on a CPU cluster: weight sharding, all-reduce synchronisation, the KV-cache, and the memory-bandwidth limit on commodity hardware. Include worked numerical examples and keep elaborating at length.
🔷️ Eval 5344 ms Sync  464 ms | Sent 27648 kB Recv 38136 kB | (32 tokens)
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred  182 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  188 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  183 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  184 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  179 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  181 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  179 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 64
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -dimensional
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  value
🔶 Pred  181 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  184 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  When
🔶 Pred  185 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  processing
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  batch
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  181 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  computes
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  185 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  181 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  185 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  batch
🔶 Pred  182 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  say
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 100
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 0
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  tokens
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  That
🔶 Pred  180 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 200
🔶 Pred  181 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 0
🔶 Pred  185 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  tokens
🔶 Pred  182 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  total
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  But
🔶 Pred  185 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  181 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  head
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  181 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  180 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  computation
🔶 Pred  182 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  requires
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  combining
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  182 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 8
🔶 Pred  183 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  185 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  needs
🔶 Pred  182 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  send
🔶 Pred  182 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  computed
🔶 Pred  183 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  187 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  others
🔶 Pred  187 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  187 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | Wait
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  181 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  if
🔶 Pred  182 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  181 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  182 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  182 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  there
🔶 Pred  182 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  189 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  184 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  181 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  185 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  189 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  183 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  183 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  181 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 8
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  185 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  184 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  total
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  during
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  computation
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  183 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  184 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  187 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  need
🔶 Pred  187 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attend
🔶 Pred  185 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  185 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 8
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  182 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  That
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  means
🔶 Pred  184 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  186 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  185 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  needs
🔶 Pred  182 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  receive
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  from
🔶 Pred  182 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  182 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  other
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  185 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  191 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  Each
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  188 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  these
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  182 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  heads
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  184 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  will
🔶 Pred  184 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  receive
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  192 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | *
🔶 Pred  183 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  188 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | =
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 6
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 6
🔶 Pred  184 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred  186 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  183 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  size
🔶 Pred  183 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 64
🔶 Pred  189 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred  188 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  data
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  transfer
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  per
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  step
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  would
🔶 Pred  183 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  be
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 6
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  keys
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  *
🔶 Pred  183 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  184 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 64
🔶 Pred  189 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  185 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | 6
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  values
🔶 Pred  188 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  *
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 64
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  which
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 6
🔶 Pred  184 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | *
🔶 Pred  184 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 128
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | =
🔶 Pred  185 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | 768
🔶 Pred  191 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  per
🔶 Pred  186 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  per
🔶 Pred  184 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  step
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  184 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  If
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  we
🔶 Pred  184 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 100
🔶 Pred  184 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 0
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  tokens
🔶 Pred  184 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  188 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  192 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  188 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  189 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | 100
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 0
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  steps
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  184 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  185 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 768
🔶 Pred  186 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | *
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 100
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 0
🔶 Pred  185 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | =
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 768
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  195 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 000
🔶 Pred  185 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  operations
🔶 Pred  190 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  per
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  186 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  That
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  seems
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  like
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  196 ms Sync   12 ms | Sent   864 kB Recv  1191 kB |  lot
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  185 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  maybe
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  186 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  optimizations
🔶 Pred  190 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  190 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  187 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  manageable
🔶 Pred  185 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  187 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | But
🔶 Pred  186 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  wait
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  185 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  maybe
🔶 Pred  188 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -re
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | duce
🔶 Pred  187 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  step
🔶 Pred  189 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  happens
🔶 Pred  191 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  after
🔶 Pred  189 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  188 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  head
🔶 Pred  191 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  186 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  computation
🔶 Pred  187 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  after
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  187 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  head
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  computes
🔶 Pred  187 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  191 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  188 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  189 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -re
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | duce
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  their
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  186 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  outputs
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  That
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  way
🔶 Pred  188 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  192 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  192 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  information
🔶 Pred  190 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  kept
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  fresh
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  187 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
