📄 AddBos: 255
📄 BosId: 128000 (<｜begin▁of▁sentence｜>)
📄 EosId: 128001 (<｜end▁of▁sentence｜>) 128001 (<｜end▁of▁sentence｜>) 
📄 RegularVocabSize: 128000
📄 SpecialVocabSize: 256
💡 Arch: Llama
💡 HiddenAct: Silu
💡 Dim: 4096
💡 HeadDim: 128
💡 QDim: 4096
💡 KvDim: 1024
💡 HiddenDim: 14336
💡 VocabSize: 128256
💡 nLayers: 32
💡 nHeads: 32
💡 nKvHeads: 8
💡 OrigSeqLen: 131072
💡 SeqLen: 4096
💡 NormEpsilon: 0.000010
💡 RopeType: Llama3.1
💡 RopeTheta: 500000
💡 RopeScaling: f=8.0, l=1.0, h=4.0, o=8192
📀 RequiredMemory: 3312 MB
⭕ Socket[0]: connecting to 192.168.1.77:9998 worker
⭕ Socket[0]: connected
⭕ Socket[1]: connecting to 192.168.1.75:9998 worker
⭕ Socket[1]: connected
⭕ Socket[2]: connecting to 192.168.1.76:9998 worker
⭕ Socket[2]: connected
⭕ Network is initialized
🧠 CPU: neon fp16
💿 Loading weights...
💿 Loaded 12/32
💿 Loaded 13/32
💿 Loaded 14/32
💿 Loaded 15/32
💿 Loaded 16/32
💿 Loaded 17/32
💿 Loaded 18/32
💿 Loaded 19/32
💿 Loaded 20/32
💿 Loaded 21/32
💿 Loaded 22/32
💿 Loaded 23/32
💿 Loaded 24/32
💿 Loaded 25/32
💿 Loaded 26/32
💿 Loaded 27/32
💿 Loaded 28/32
💿 Loaded 29/32
💿 Loaded 30/32
💿 Loaded 31/32
💿 Loaded 32/32
💿 Weights loaded
🚁 Network is in non-blocking mode
Explain in exhaustive detail, step by step, how distributed tensor-parallel inference of a transformer works on a CPU cluster: weight sharding, all-reduce synchronisation, the KV-cache, and the memory-bandwidth limit on commodity hardware. Include worked numerical examples and keep elaborating at length.
🔷️ Eval 3737 ms Sync  433 ms | Sent 27648 kB Recv 38136 kB | (32 tokens)
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  portion
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  weights
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  142 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred  140 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  cache
🔶 Pred  126 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  136 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  After
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  computing
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  127 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  scores
🔶 Pred  127 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  these
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  scores
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  combined
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  127 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  CPUs
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  using
🔶 Pred  127 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -re
🔶 Pred  127 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | duce
🔶 Pred  133 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  160 ms Sync   37 ms | Sent   864 kB Recv  1191 kB |  get
🔶 Pred  164 ms Sync   10 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  139 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  full
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  matrix
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  Then
🔶 Pred  127 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  using
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  127 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  cache
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  you
🔶 Pred  129 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  look
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  up
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  126 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  next
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  tokens
🔶 Pred  135 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  148 ms Sync   36 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  position
🔶 Pred  138 ms Sync   37 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  generate
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  output
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | But
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  wait
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  how
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  does
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred  140 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  cache
🔶 Pred  148 ms Sync   12 ms | Sent   864 kB Recv  1191 kB |  work
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  distribution
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ?
🔶 Pred  134 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  Each
🔶 Pred  148 ms Sync   38 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred  127 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  140 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  127 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  own
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  cache
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  128 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  when
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  needs
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  key
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  has
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  search
🔶 Pred  127 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  131 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  other
🔶 Pred  153 ms Sync   34 ms | Sent   864 kB Recv  1191 kB |  caches
🔶 Pred  127 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  138 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  That
🔶 Pred  128 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  sounds
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  inefficient
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  Maybe
🔶 Pred  138 ms Sync   13 ms | Sent   864 kB Recv  1191 kB |  there
🔶 Pred  150 ms Sync   10 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  way
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  distribute
🔶 Pred  129 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  pairs
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  processes
🔶 Pred  136 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  147 ms Sync   47 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  128 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  140 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  only
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  holds
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  part
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  cache
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  reducing
🔶 Pred  128 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  search
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  time
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  129 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | Also
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  139 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  memory
🔶 Pred  158 ms Sync   37 ms | Sent   864 kB Recv  1191 kB | -band
🔶 Pred  167 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | width
🔶 Pred  133 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  issue
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  If
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  128 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  holding
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  chunk
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  128 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  KV
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  cache
🔶 Pred  128 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  138 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  148 ms Sync   34 ms | Sent   864 kB Recv  1191 kB |  total
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  memory
🔶 Pred  140 ms Sync   32 ms | Sent   864 kB Recv  1191 kB |  used
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  could
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  exceed
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  what
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  available
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  on
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  CPU
🔶 Pred  128 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  129 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  So
🔶 Pred  137 ms Sync   14 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  160 ms Sync   11 ms | Sent   864 kB Recv  1191 kB |  you
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  might
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  132 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  implement
🔶 Pred  161 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  techniques
🔶 Pred  129 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  like
🔶 Pred  145 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred  129 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  rep
🔶 Pred  136 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | lications
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  where
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  holds
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  full
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  copy
🔶 Pred  129 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  model
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  only
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  processes
🔶 Pred  133 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  152 ms Sync   37 ms | Sent   864 kB Recv  1191 kB |  subset
🔶 Pred  129 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  138 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  131 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  data
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  Or
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  use
🔶 Pred  138 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  techniques
🔶 Pred  149 ms Sync   10 ms | Sent   864 kB Recv  1191 kB |  like
🔶 Pred  172 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  gradient
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  accumulation
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  129 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 'm
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  not
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  sure
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  if
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  147 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  applies
🔶 Pred  169 ms Sync   31 ms | Sent   864 kB Recv  1191 kB |  here
🔶 Pred  140 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  129 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | I
🔶 Pred  129 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 'm
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  bit
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  confused
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  about
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  how
🔶 Pred  129 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -re
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | duce
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  used
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  inference
🔶 Pred  129 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  130 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  In
🔶 Pred  146 ms Sync   47 ms | Sent   864 kB Recv  1191 kB |  training
🔶 Pred  173 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  142 ms Sync   41 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -re
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | duce
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  used
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  137 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  backward
🔶 Pred  130 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  pass
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  to
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  sum
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  gradients
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  across
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  processes
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  But
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  in
🔶 Pred  144 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  inference
🔶 Pred  145 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  maybe
🔶 Pred  140 ms Sync   33 ms | Sent   864 kB Recv  1191 kB |  it
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  used
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  combining
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  scores
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  Each
🔶 Pred  130 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred  148 ms Sync   10 ms | Sent   864 kB Recv  1191 kB |  computes
🔶 Pred  157 ms Sync   12 ms | Sent   864 kB Recv  1191 kB |  its
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  own
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  attention
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  scores
🔶 Pred  136 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  158 ms Sync   33 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  token
🔶 Pred  142 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  then
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  all
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | -re
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | duce
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  combines
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  them
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  into
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  a
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  single
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  matrix
🔶 Pred  131 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  that
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred  131 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  can
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  use
🔶 Pred  141 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  150 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | Another
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  thing
🔶 Pred  141 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  132 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  132 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  computational
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  cost
🔶 Pred  138 ms Sync   12 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  154 ms Sync   10 ms | Sent   864 kB Recv  1191 kB |  If
🔶 Pred  141 ms Sync   14 ms | Sent   864 kB Recv  1191 kB |  you
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  have
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  N
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  processes
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  each
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  process
🔶 Pred  137 ms Sync   15 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  doing
🔶 Pred  131 ms Sync   16 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  134 ms Sync   15 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  195 ms Sync   44 ms | Sent   864 kB Recv  1191 kB | /N
🔶 Pred  131 ms Sync   17 ms | Sent   864 kB Recv  1191 kB |  of
🔶 Pred  140 ms Sync   31 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  131 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  computation
