📄 AddBos: 255
📄 BosId: 128000 (<｜begin▁of▁sentence｜>)
📄 EosId: 128001 (<｜end▁of▁sentence｜>) 128001 (<｜end▁of▁sentence｜>) 
📄 RegularVocabSize: 128000
📄 SpecialVocabSize: 256
💡 Arch: Llama
💡 HiddenAct: Silu
💡 Dim: 4096
💡 HeadDim: 128
💡 QDim: 4096
💡 KvDim: 1024
💡 HiddenDim: 14336
💡 VocabSize: 128256
💡 nLayers: 32
💡 nHeads: 32
💡 nKvHeads: 8
💡 OrigSeqLen: 131072
💡 SeqLen: 8192
💡 NormEpsilon: 0.000010
💡 RopeType: Llama3.1
💡 RopeTheta: 500000
💡 RopeScaling: f=8.0, l=1.0, h=4.0, o=8192
📀 RequiredMemory: 3588 MB
⭕ Socket[0]: connecting to 192.168.1.77:9998 worker
⭕ Socket[0]: connected
⭕ Socket[1]: connecting to 192.168.1.75:9998 worker
⭕ Socket[1]: connected
⭕ Socket[2]: connecting to 192.168.1.76:9998 worker
⭕ Socket[2]: connected
⭕ Network is initialized
🧠 CPU: neon fp16
💿 Loading weights...
💿 Loaded 12/32
💿 Loaded 13/32
💿 Loaded 14/32
💿 Loaded 15/32
💿 Loaded 16/32
💿 Loaded 17/32
💿 Loaded 18/32
💿 Loaded 19/32
💿 Loaded 20/32
💿 Loaded 21/32
💿 Loaded 22/32
💿 Loaded 23/32
💿 Loaded 24/32
💿 Loaded 25/32
💿 Loaded 26/32
💿 Loaded 27/32
💿 Loaded 28/32
💿 Loaded 29/32
💿 Loaded 30/32
💿 Loaded 31/32
💿 Loaded 32/32
💿 Weights loaded
🚁 Network is in non-blocking mode
Five houses in a row, each a different color, owner nationality, drink, cigarette, and pet. Solve the full Einstein zebra puzzle step by step, stating every deduction and why, then give the final assignment table.
🔷️ Eval 2880 ms Sync  485 ms | Sent 27648 kB Recv 38136 kB | (32 tokens)
🔶 Pred  123 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  122 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  123 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred  123 ms Sync   51 ms | Sent   864 kB Recv  1191 kB |  National
🔶 Pred  123 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ity
🔶 Pred  122 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  123 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  French
🔶 Pred  161 ms Sync   78 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  133 ms Sync   41 ms | Sent   864 kB Recv  1191 kB | fixed
🔶 Pred  174 ms Sync   40 ms | Sent   864 kB Recv  1191 kB | )

🔶 Pred  213 ms Sync   32 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred  123 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  Drink
🔶 Pred  122 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  123 ms Sync   47 ms | Sent   864 kB Recv  1191 kB |  ?

🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred  122 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  Smoke
🔶 Pred  123 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  134 ms Sync   58 ms | Sent   864 kB Recv  1191 kB |  ?

🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred  123 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  Pet
🔶 Pred  123 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  122 ms Sync   54 ms | Sent   864 kB Recv  1191 kB |  ?


🔶 Pred  126 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | Possible
🔶 Pred  124 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  national
🔶 Pred  123 ms Sync   52 ms | Sent   864 kB Recv  1191 kB | ities
🔶 Pred  182 ms Sync   66 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  123 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  127 ms Sync   68 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  123 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  128 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  125 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  124 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  123 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | but
🔶 Pred  122 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  123 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  125 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  122 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  123 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  nationality
🔶 Pred  123 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  208 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  French
🔶 Pred  124 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  123 ms Sync   39 ms | Sent   864 kB Recv  1191 kB |  which
🔶 Pred  154 ms Sync  132 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  142 ms Sync   51 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  124 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  123 ms Sync   36 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  remaining
🔶 Pred  122 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  123 ms Sync   41 ms | Sent   864 kB Recv  1191 kB |  Houses
🔶 Pred  124 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  123 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  123 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  123 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  122 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  123 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  123 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  124 ms Sync   50 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  123 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  196 ms Sync   84 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  134 ms Sync   57 ms | Sent   864 kB Recv  1191 kB |  wait
🔶 Pred  122 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  123 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  123 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  123 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 's
🔶 Pred  205 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  nationality
🔶 Pred  124 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  127 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  fixed
🔶 Pred  125 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  as
🔶 Pred  125 ms Sync   51 ms | Sent   864 kB Recv  1191 kB |  French
🔶 Pred  124 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  124 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  124 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | ),
🔶 Pred  123 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  140 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  the
🔶 Pred  183 ms Sync   58 ms | Sent   864 kB Recv  1191 kB |  remaining
🔶 Pred  124 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  national
🔶 Pred  146 ms Sync   45 ms | Sent   864 kB Recv  1191 kB | ities
🔶 Pred  124 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  123 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  Houses
🔶 Pred  123 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  123 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  124 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  123 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  123 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  123 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  125 ms Sync   49 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  124 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  124 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  124 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   48 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  126 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  123 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  and
🔶 Pred  124 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  209 ms Sync   76 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  145 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | ?
🔶 Pred  189 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  Wait
🔶 Pred  125 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  no
🔶 Pred  124 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  125 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  123 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  124 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  125 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  American
🔶 Pred  123 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  124 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  125 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ),
🔶 Pred  124 ms Sync   54 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  127 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  124 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  124 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  is
🔶 Pred  183 ms Sync  102 ms | Sent   864 kB Recv  1191 kB |  French
🔶 Pred  125 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  150 ms Sync   60 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  124 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ),
🔶 Pred  128 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  so
🔶 Pred  125 ms Sync   37 ms | Sent   864 kB Recv  1191 kB |  remaining
🔶 Pred  127 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  national
🔶 Pred  125 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | ities
🔶 Pred  125 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  125 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  Houses
🔶 Pred  125 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  124 ms Sync   39 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  125 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  169 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  164 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  124 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  125 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  167 ms Sync  110 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  129 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  148 ms Sync   48 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  124 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  125 ms Sync   49 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  124 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | .
🔶 Pred  124 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  Wait
🔶 Pred  124 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  124 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  but
🔶 Pred  125 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  earlier
🔶 Pred  124 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  I
🔶 Pred  124 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  thought
🔶 Pred  125 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  national
🔶 Pred  125 ms Sync   42 ms | Sent   864 kB Recv  1191 kB | ities
🔶 Pred  126 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  are
🔶 Pred  126 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  125 ms Sync   52 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  125 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | -
🔶 Pred  143 ms Sync   61 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  147 ms Sync   48 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  145 ms Sync   54 ms | Sent   864 kB Recv  1191 kB |  with
🔶 Pred  125 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  124 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  125 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | =
🔶 Pred  125 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | American
🔶 Pred  125 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  144 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  187 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  125 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | =
🔶 Pred  125 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | British
🔶 Pred  125 ms Sync   50 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  127 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  125 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | =
🔶 Pred  125 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | French
🔶 Pred  126 ms Sync   53 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  146 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  159 ms Sync   77 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  146 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | =
🔶 Pred  126 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | German
🔶 Pred  125 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  125 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  125 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  127 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | =
🔶 Pred  133 ms Sync   31 ms | Sent   864 kB Recv  1191 kB | Italian
🔶 Pred  126 ms Sync   35 ms | Sent   864 kB Recv  1191 kB | .


🔶 Pred  124 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | So
🔶 Pred  125 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  125 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  House
🔶 Pred  124 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  127 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  126 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  126 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  126 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  126 ms Sync   23 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  173 ms Sync  104 ms | Sent   864 kB Recv  1191 kB | American
🔶 Pred  125 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | )

🔶 Pred  219 ms Sync   39 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  125 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  137 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  126 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  125 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  126 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  125 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  125 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | French
🔶 Pred  125 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | )

🔶 Pred  125 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | Thus
🔶 Pred  125 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  remaining
🔶 Pred  125 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  national
🔶 Pred  126 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | ities
🔶 Pred  125 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  126 ms Sync   27 ms | Sent   864 kB Recv  1191 kB |  Houses
🔶 Pred  152 ms Sync   57 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  150 ms Sync   52 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  143 ms Sync   54 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  126 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  125 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  125 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  126 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  126 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  127 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  127 ms Sync   53 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  128 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  126 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | British
🔶 Pred  213 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  German
🔶 Pred  126 ms Sync   52 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  179 ms Sync   87 ms | Sent   864 kB Recv  1191 kB |  Italian
🔶 Pred  125 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | )


🔶 Pred  143 ms Sync   53 ms | Sent   864 kB Recv  1191 kB | Similarly
🔶 Pred  126 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   51 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  125 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  drinks
🔶 Pred  125 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  126 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  127 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  127 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  125 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  126 ms Sync   26 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  127 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  126 ms Sync   22 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  126 ms Sync   47 ms | Sent   864 kB Recv  1191 kB | tea
🔶 Pred  126 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | )

🔶 Pred  125 ms Sync   53 ms | Sent   864 kB Recv  1191 kB | Thus
🔶 Pred  126 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  143 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  remaining
🔶 Pred  168 ms Sync   66 ms | Sent   864 kB Recv  1191 kB |  drinks
🔶 Pred  132 ms Sync   29 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  130 ms Sync   36 ms | Sent   864 kB Recv  1191 kB |  Houses
🔶 Pred  126 ms Sync   18 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  125 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  126 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   44 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  138 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  181 ms Sync   30 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  127 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  127 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  126 ms Sync   33 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  126 ms Sync   52 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  128 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  128 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  130 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  129 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  183 ms Sync   90 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  128 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  154 ms Sync   36 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  127 ms Sync   18 ms | Sent   864 kB Recv  1191 kB | For
🔶 Pred  129 ms Sync   24 ms | Sent   864 kB Recv  1191 kB |  sm
🔶 Pred  128 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | okes
🔶 Pred  129 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | :


🔶 Pred  127 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | House
🔶 Pred  127 ms Sync   38 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  127 ms Sync   19 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  130 ms Sync   27 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  126 ms Sync   28 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  127 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  129 ms Sync   19 ms | Sent   864 kB Recv  1191 kB |  (
🔶 Pred  126 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | c
🔶 Pred  127 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | igaret
🔶 Pred  126 ms Sync   25 ms | Sent   864 kB Recv  1191 kB | tes
🔶 Pred  127 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | )

🔶 Pred  188 ms Sync   73 ms | Sent   864 kB Recv  1191 kB | Thus
🔶 Pred  127 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  217 ms Sync   42 ms | Sent   864 kB Recv  1191 kB |  remaining
🔶 Pred  128 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  sm
🔶 Pred  127 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | okes
🔶 Pred  126 ms Sync   30 ms | Sent   864 kB Recv  1191 kB |  for
🔶 Pred  127 ms Sync   25 ms | Sent   864 kB Recv  1191 kB |  Houses
🔶 Pred  128 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  127 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 1
🔶 Pred  126 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   28 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  127 ms Sync   21 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  125 ms Sync   50 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  129 ms Sync   17 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  127 ms Sync   23 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  127 ms Sync   29 ms | Sent   864 kB Recv  1191 kB | :
🔶 Pred  128 ms Sync   20 ms | Sent   864 kB Recv  1191 kB |  
🔶 Pred  126 ms Sync   52 ms | Sent   864 kB Recv  1191 kB | 2
🔶 Pred  165 ms Sync   41 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  181 ms Sync   34 ms | Sent   864 kB Recv  1191 kB | 3
🔶 Pred  148 ms Sync   53 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  128 ms Sync   22 ms | Sent   864 kB Recv  1191 kB | 4
🔶 Pred  128 ms Sync   20 ms | Sent   864 kB Recv  1191 kB | ,
🔶 Pred  126 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 5
🔶 Pred  127 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | 


🔶 Pred  127 ms Sync   24 ms | Sent   864 kB Recv  1191 kB | For
🔶 Pred  128 ms Sync   21 ms | Sent   864 kB Recv  1191 kB |  pets
🔶 Pred  126 ms Sync   26 ms | Sent   864 kB Recv  1191 kB | :


